Time,TZ_ATOLYE:MUGLA ANN HTG 99% CONDNS DB:Des Heat Load [W],TZ_ATOLYE:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ_ATOLYE:MUGLA ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],TZ_ATOLYE:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ_ATOLYE::Des Latent Heat Load [W],TZ_ATOLYE::Des Latent Cool Load [W],TZ_ATOLYE::Des Latent Heat Mass Flow [kg/s],TZ_ATOLYE::Des Latent Cool Mass Flow [kg/s],TZ_ATOLYE::Des Heat Load No DOAS [W],TZ_ATOLYE::Des Sens Cool Load No DOAS [W],TZ_ATOLYE::Des Latent Heat Load No DOAS [W],TZ_ATOLYE::Des Latent Cool Load No DOAS [W],TZ_ATOLYE:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Temperature [C],TZ_ATOLYE:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Relative Humidity [%],TZ_ATOLYE:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ_ATOLYE:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ_KONFSALON:MUGLA ANN HTG 99% CONDNS DB:Des Heat Load [W],TZ_KONFSALON:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ_KONFSALON:MUGLA ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],TZ_KONFSALON:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ_KONFSALON::Des Latent Heat Load [W],TZ_KONFSALON::Des Latent Cool Load [W],TZ_KONFSALON::Des Latent Heat Mass Flow [kg/s],TZ_KONFSALON::Des Latent Cool Mass Flow [kg/s],TZ_KONFSALON::Des Heat Load No DOAS [W],TZ_KONFSALON::Des Sens Cool Load No DOAS [W],TZ_KONFSALON::Des Latent Heat Load No DOAS [W],TZ_KONFSALON::Des Latent Cool Load No DOAS [W],TZ_KONFSALON:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Temperature [C],TZ_KONFSALON:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Relative Humidity [%],TZ_KONFSALON:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ_KONFSALON:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ_KORIDOR:MUGLA ANN HTG 99% CONDNS DB:Des Heat Load [W],TZ_KORIDOR:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ_KORIDOR:MUGLA ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],TZ_KORIDOR:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ_KORIDOR::Des Latent Heat Load [W],TZ_KORIDOR::Des Latent Cool Load [W],TZ_KORIDOR::Des Latent Heat Mass Flow [kg/s],TZ_KORIDOR::Des Latent Cool Mass Flow [kg/s],TZ_KORIDOR::Des Heat Load No DOAS [W],TZ_KORIDOR::Des Sens Cool Load No DOAS [W],TZ_KORIDOR::Des Latent Heat Load No DOAS [W],TZ_KORIDOR::Des Latent Cool Load No DOAS [W],TZ_KORIDOR:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Temperature [C],TZ_KORIDOR:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Relative Humidity [%],TZ_KORIDOR:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ_KORIDOR:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ_MERDVN:MUGLA ANN HTG 99% CONDNS DB:Des Heat Load [W],TZ_MERDVN:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ_MERDVN:MUGLA ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],TZ_MERDVN:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ_MERDVN::Des Latent Heat Load [W],TZ_MERDVN::Des Latent Cool Load [W],TZ_MERDVN::Des Latent Heat Mass Flow [kg/s],TZ_MERDVN::Des Latent Cool Mass Flow [kg/s],TZ_MERDVN::Des Heat Load No DOAS [W],TZ_MERDVN::Des Sens Cool Load No DOAS [W],TZ_MERDVN::Des Latent Heat Load No DOAS [W],TZ_MERDVN::Des Latent Cool Load No DOAS [W],TZ_MERDVN:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Temperature [C],TZ_MERDVN:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Relative Humidity [%],TZ_MERDVN:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ_MERDVN:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ_ODA:MUGLA ANN HTG 99% CONDNS DB:Des Heat Load [W],TZ_ODA:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ_ODA:MUGLA ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],TZ_ODA:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ_ODA::Des Latent Heat Load [W],TZ_ODA::Des Latent Cool Load [W],TZ_ODA::Des Latent Heat Mass Flow [kg/s],TZ_ODA::Des Latent Cool Mass Flow [kg/s],TZ_ODA::Des Heat Load No DOAS [W],TZ_ODA::Des Sens Cool Load No DOAS [W],TZ_ODA::Des Latent Heat Load No DOAS [W],TZ_ODA::Des Latent Cool Load No DOAS [W],TZ_ODA:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Temperature [C],TZ_ODA:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Relative Humidity [%],TZ_ODA:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ_ODA:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ_WC:MUGLA ANN HTG 99% CONDNS DB:Des Heat Load [W],TZ_WC:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ_WC:MUGLA ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],TZ_WC:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ_WC::Des Latent Heat Load [W],TZ_WC::Des Latent Cool Load [W],TZ_WC::Des Latent Heat Mass Flow [kg/s],TZ_WC::Des Latent Cool Mass Flow [kg/s],TZ_WC::Des Heat Load No DOAS [W],TZ_WC::Des Sens Cool Load No DOAS [W],TZ_WC::Des Latent Heat Load No DOAS [W],TZ_WC::Des Latent Cool Load No DOAS [W],TZ_WC:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Temperature [C],TZ_WC:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Relative Humidity [%],TZ_WC:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ_WC:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
11:50:00,1.817233E+04,6.771936E+04,9.902431E-01,6.636334E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200337E+01,4.984006E+01,2.399799E+01,4.313783E+01,2.429884E+03,1.172868E+04,1.323789E-01,1.149262E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199930E+01,3.657567E+01,2.399901E+01,4.443779E+01,3.098646E+04,6.319451E+04,1.688086E+00,6.192813E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199886E+01,4.395019E+01,2.399813E+01,4.320868E+01,3.836112E+03,6.912907E+03,2.089846E-01,6.773103E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199888E+01,4.204172E+01,2.400000E+01,4.236456E+01,2.250418E+04,4.964944E+04,1.225983E+00,4.864882E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199881E+01,4.314552E+01,2.399929E+01,4.283658E+01,2.923639E+03,5.873527E+03,1.592745E-01,5.754744E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199885E+01,4.368412E+01,2.400000E+01,4.236397E+01
12:00:00,1.815690E+04,6.807451E+04,9.894024E-01,6.671132E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200337E+01,4.984394E+01,2.399799E+01,4.313525E+01,2.423827E+03,1.177488E+04,1.320489E-01,1.153789E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199930E+01,3.655335E+01,2.399900E+01,4.443148E+01,3.097626E+04,6.307204E+04,1.687530E+00,6.180809E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199886E+01,4.394990E+01,2.399813E+01,4.321181E+01,3.835753E+03,6.824473E+03,2.089651E-01,6.686457E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199888E+01,4.204033E+01,2.400000E+01,4.236464E+01,2.249612E+04,4.992980E+04,1.225544E+00,4.892351E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199881E+01,4.314504E+01,2.399930E+01,4.283474E+01,2.923079E+03,5.927942E+03,1.592439E-01,5.808058E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199885E+01,4.368389E+01,2.400000E+01,4.236399E+01
12:10:00,1.892717E+04,6.759461E+04,1.031359E+00,6.624006E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200193E+01,4.693025E+01,2.399887E+01,4.273170E+01,2.842892E+03,1.141519E+04,1.548804E-01,1.118533E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199970E+01,3.647791E+01,2.399977E+01,4.429883E+01,3.151235E+04,6.237280E+04,1.716715E+00,6.112205E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199767E+01,4.276511E+01,2.399895E+01,4.276775E+01,3.835784E+03,6.736288E+03,2.089683E-01,6.600056E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199967E+01,4.203687E+01,2.400000E+01,4.236476E+01,2.285413E+04,4.978604E+04,1.245057E+00,4.878224E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199958E+01,4.301818E+01,2.399980E+01,4.271774E+01,2.922576E+03,5.968753E+03,1.592168E-01,5.848044E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199902E+01,4.368311E+01,2.400000E+01,4.236403E+01
12:20:00,1.970244E+04,6.703093E+04,1.073582E+00,6.568641E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200136E+01,4.646370E+01,2.399917E+01,4.267264E+01,3.263326E+03,1.105355E+04,1.777861E-01,1.083085E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199959E+01,3.641992E+01,2.399980E+01,4.417014E+01,3.205283E+04,6.162005E+04,1.746132E+00,6.038333E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199727E+01,4.258534E+01,2.399922E+01,4.270331E+01,3.835608E+03,6.652033E+03,2.089602E-01,6.517505E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199965E+01,4.203654E+01,2.400000E+01,4.236481E+01,2.321436E+04,4.957054E+04,1.264690E+00,4.857065E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199948E+01,4.289793E+01,2.399984E+01,4.263823E+01,2.922079E+03,5.995795E+03,1.591899E-01,5.874539E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199897E+01,4.368305E+01,2.400000E+01,4.236405E+01
12:30:00,2.048096E+04,6.639297E+04,1.115981E+00,6.505987E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200124E+01,4.645622E+01,2.399926E+01,4.267228E+01,3.683731E+03,1.069025E+04,2.006902E-01,1.047473E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199953E+01,3.634466E+01,2.399979E+01,4.401335E+01,3.259617E+04,6.083747E+04,1.775703E+00,5.961531E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199718E+01,4.258402E+01,2.399930E+01,4.270342E+01,3.835172E+03,6.575874E+03,2.089379E-01,6.442887E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199960E+01,4.203618E+01,2.400000E+01,4.236487E+01,2.357497E+04,4.929081E+04,1.284343E+00,4.829611E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199938E+01,4.276121E+01,2.399986E+01,4.257777E+01,2.921577E+03,6.009019E+03,1.591627E-01,5.887496E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199895E+01,4.368303E+01,2.400000E+01,4.236406E+01
12:40:00,2.126206E+04,6.568916E+04,1.158520E+00,6.436881E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200125E+01,4.647117E+01,2.399926E+01,4.267297E+01,4.106479E+03,1.032471E+04,2.237194E-01,1.011649E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199855E+01,3.629884E+01,2.399940E+01,4.392906E+01,3.314186E+04,6.004854E+04,1.805402E+00,5.884108E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199716E+01,4.258828E+01,2.399930E+01,4.270558E+01,3.834984E+03,6.513144E+03,2.089277E-01,6.381424E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199892E+01,4.203746E+01,2.400000E+01,4.236491E+01,2.393779E+04,4.895438E+04,1.304105E+00,4.796610E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199853E+01,4.270016E+01,2.399974E+01,4.256820E+01,2.921085E+03,6.008525E+03,1.591359E-01,5.887011E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199886E+01,4.368302E+01,2.400000E+01,4.236408E+01
12:50:00,2.204541E+04,6.492334E+04,1.201182E+00,6.361701E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200126E+01,4.645726E+01,2.399925E+01,4.267297E+01,4.529268E+03,9.957754E+03,2.467508E-01,9.756854E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199851E+01,3.619924E+01,2.399939E+01,4.376070E+01,3.368960E+04,5.926328E+04,1.835212E+00,5.807044E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199716E+01,4.258503E+01,2.399930E+01,4.270637E+01,3.834648E+03,6.468085E+03,2.089094E-01,6.337277E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199888E+01,4.203683E+01,2.400000E+01,4.236500E+01,2.430139E+04,4.856512E+04,1.323908E+00,4.758436E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199840E+01,4.258213E+01,2.399972E+01,4.255255E+01,2.920609E+03,5.994572E+03,1.591100E-01,5.873340E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199885E+01,4.368282E+01,2.400000E+01,4.236410E+01
13:00:00,2.283076E+04,6.409773E+04,1.243953E+00,6.280661E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200125E+01,4.645607E+01,2.399926E+01,4.267365E+01,4.953001E+03,9.589186E+03,2.698335E-01,9.395633E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199850E+01,3.610655E+01,2.399945E+01,4.362657E+01,3.423916E+04,5.848529E+04,1.865122E+00,5.730695E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199715E+01,4.258502E+01,2.399930E+01,4.270764E+01,3.834354E+03,6.443207E+03,2.088934E-01,6.312902E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199887E+01,4.203614E+01,2.400000E+01,4.236507E+01,2.466628E+04,4.812528E+04,1.343780E+00,4.715305E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199831E+01,4.250286E+01,2.399973E+01,4.254978E+01,2.920145E+03,5.967588E+03,1.590847E-01,5.846902E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199885E+01,4.368263E+01,2.400000E+01,4.236413E+01
13:10:00,2.204732E+04,6.471329E+04,1.201272E+00,6.341029E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200266E+01,4.936312E+01,2.399842E+01,4.308812E+01,4.529467E+03,1.002632E+04,2.467591E-01,9.823922E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199970E+01,3.603018E+01,2.399986E+01,4.363892E+01,3.369852E+04,5.872978E+04,1.835683E+00,5.754697E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199844E+01,4.376724E+01,2.399849E+01,4.318045E+01,3.834070E+03,6.439561E+03,2.088779E-01,6.309330E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199967E+01,4.203345E+01,2.400000E+01,4.236516E+01,2.430420E+04,4.833019E+04,1.324053E+00,4.735375E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199947E+01,4.255684E+01,2.399989E+01,4.267146E+01,2.919695E+03,5.928018E+03,1.590602E-01,5.808132E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199902E+01,4.368191E+01,2.400000E+01,4.236417E+01
13:20:00,2.125657E+04,6.527952E+04,1.158204E+00,6.396623E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200321E+01,4.984550E+01,2.399817E+01,4.314375E+01,4.102703E+03,1.046364E+04,2.235091E-01,1.025241E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199979E+01,3.604122E+01,2.399980E+01,4.373584E+01,3.315121E+04,5.898218E+04,1.805893E+00,5.779525E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199881E+01,4.394802E+01,2.399824E+01,4.324388E+01,3.833790E+03,6.457362E+03,2.088626E-01,6.326771E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199965E+01,4.203333E+01,2.400000E+01,4.236518E+01,2.393749E+04,4.848916E+04,1.304075E+00,4.750953E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199946E+01,4.266048E+01,2.399980E+01,4.274377E+01,2.919257E+03,5.876675E+03,1.590363E-01,5.757827E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199897E+01,4.368188E+01,2.400000E+01,4.236419E+01
13:30:00,2.046186E+04,6.579186E+04,1.114923E+00,6.446957E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200333E+01,4.985683E+01,2.399804E+01,4.314542E+01,3.675385E+03,1.090025E+04,2.002290E-01,1.068021E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199976E+01,3.605714E+01,2.399971E+01,4.387629E+01,3.260002E+04,5.922835E+04,1.775894E+00,5.803759E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199887E+01,4.394968E+01,2.399814E+01,4.324571E+01,3.833514E+03,6.495651E+03,2.088476E-01,6.364286E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199960E+01,4.203324E+01,2.400000E+01,4.236521E+01,2.356886E+04,4.860095E+04,1.283992E+00,4.761920E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199942E+01,4.278074E+01,2.399969E+01,4.281237E+01,2.918831E+03,5.814597E+03,1.590131E-01,5.697006E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199894E+01,4.368188E+01,2.400000E+01,4.236420E+01
13:40:00,1.966426E+04,6.624976E+04,1.071484E+00,6.491958E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200336E+01,4.984375E+01,2.399803E+01,4.314941E+01,3.246033E+03,1.133588E+04,1.768399E-01,1.110707E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199927E+01,3.606822E+01,2.399931E+01,4.395616E+01,3.204594E+04,5.945493E+04,1.745739E+00,5.826076E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199886E+01,4.394514E+01,2.399813E+01,4.324983E+01,3.833241E+03,6.551607E+03,2.088327E-01,6.419110E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199892E+01,4.203467E+01,2.400000E+01,4.236523E+01,2.319845E+04,4.866537E+04,1.263815E+00,4.768256E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199866E+01,4.283988E+01,2.399945E+01,4.282764E+01,2.918416E+03,5.743018E+03,1.589905E-01,5.626874E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199886E+01,4.368189E+01,2.400000E+01,4.236422E+01
13:50:00,1.886425E+04,6.665877E+04,1.027915E+00,6.532169E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200336E+01,4.986489E+01,2.399803E+01,4.315467E+01,2.816143E+03,1.177037E+04,1.534216E-01,1.153283E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199927E+01,3.608923E+01,2.399922E+01,4.408555E+01,3.148948E+04,5.966073E+04,1.715453E+00,5.846355E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199885E+01,4.394851E+01,2.399812E+01,4.325513E+01,3.832969E+03,6.622755E+03,2.088179E-01,6.488819E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199888E+01,4.203434E+01,2.400000E+01,4.236526E+01,2.282677E+04,4.868760E+04,1.243569E+00,4.770461E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199862E+01,4.294804E+01,2.399937E+01,4.284554E+01,2.918012E+03,5.663420E+03,1.589685E-01,5.548885E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199885E+01,4.368172E+01,2.400000E+01,4.236424E+01
